Core	coretype	sampler	depth	mass	%2mm	water	wetden	dryden	om	carb
01-Cheak(B)	percussion	syringe	100.5	1.04	0	37.68	1.67	1.04	2.29	NA
01-Cheak(B)	percussion	syringe	101.5	1.06	0	36.12	1.67	1.06	2.31	NA
01-Cheak(B)	percussion	syringe	102.5	1.05	0	36.49	1.66	1.05	2.29	NA
01-Cheak(B)	percussion	syringe	103.5	1.05	0	37.86	1.69	1.05	2.35	NA
01-Cheak(B)	percussion	syringe	104.5	1.06	0	36.85	1.67	1.06	2.05	NA
01-Cheak(B)	percussion	syringe	105.5	1.11	0	34.84	1.71	1.11	1.92	NA
01-Cheak(B)	percussion	syringe	106.5	1.07	0	37.02	1.7	1.07	1.96	NA
01-Cheak(B)	percussion	syringe	107.5	1.1	0	37.21	1.76	1.1	2	NA
01-Cheak(B)	percussion	syringe	108.5	1.09	0	38.48	1.77	1.09	2.45	NA
01-Cheak(B)	percussion	syringe	109.5	1.22	0	33.71	1.84	1.22	2.53	NA
01-Cheak(B)	percussion	syringe	110.5	1.08	0	36.23	1.69	1.08	2.47	NA
01-Cheak(B)	percussion	syringe	111.5	1.15	0	35.2	1.78	1.15	2.4	NA
01-Cheak(B)	percussion	syringe	112.5	1.04	0	37.5	1.66	1.04	2.51	NA
01-Cheak(B)	percussion	syringe	113.5	1.14	0	35.41	1.77	1.14	2.25	NA
99-Green(02)	percussion	brass	0.5	7.246419361	0	39.11	1.7	1.04	3.22	1.67
99-Green(02)	percussion	brass	2	7.800735156	0	36.73	1.76	1.11	3.08	1.27
99-Green(02)	percussion	brass	4	7.482019695	0	37.39	1.71	1.07	2.18	2.8
99-Green(02)	percussion	brass	6	6.672195122	0	41.52	1.63	0.95	3.87	1.45
99-Green(02)	percussion	brass	8	7.47350327	0	38.54	1.74	1.07	3.43	1.22
99-Green(02)	percussion	brass	10	7.332672735	0	38.33	1.7	1.05	3.27	1.27
99-Green(02)	percussion	brass	12	8.413143621	0	33.39	1.8	1.2	2.92	0.99
99-Green(02)	percussion	brass	14	7.029420478	0	35.15	1.55	1	3.13	0.87
99-Green(02)	percussion	brass	16	8.385147798	0	32.16	1.77	1.2	2.01	1.41
99-Green(02)	percussion	brass	18	8.980307861	0	33.33	1.92	1.28	1.41	2.25
99-Green(02)	percussion	brass	20	8.956024949	0	31.05	1.86	1.28	1.22	2.3
99-Green(02)	percussion	brass	22	8.976766769	0	29.09	1.81	1.28	1.4	1.51
99-Green(02)	percussion	brass	24	10.06078125	0	29.4	2.04	1.44	1.53	1.6
99-Green(02)	percussion	brass	26	9.188642561	0	31.07	1.9	1.31	2.11	1.28
99-Green(02)	percussion	brass	28	9.047283153	0	31.98	1.9	1.29	2.63	NA
99-Green(02)	percussion	brass	30	7.030406989	0	38	1.62	1	3.14	1.29
99-Green(02)	percussion	brass	32	7.988911023	0	33.2	1.71	1.14	2.56	1.28
99-Green(02)	percussion	brass	34	8.387611292	0	34.21	1.82	1.2	3.02	1.11
99-Green(02)	percussion	brass	36	8.366044075	0	34.49	1.82	1.2	3.06	1.13
99-Green(02)	percussion	brass	38	9.14137931	0	31.53	1.91	1.31	2.7	1.1
99-Green(02)	percussion	brass	40	9.219692475	0	29.67	1.87	1.32	2.51	0.88
99-Green(02)	percussion	brass	42	9.286619328	0	31.57	1.94	1.33	2.6	1.18
99-Green(02)	percussion	brass	44	8.997930911	0	31.1	1.87	1.29	2.61	1.27
99-Green(02)	percussion	brass	46	9.02611276	0	31.2	1.87	1.29	2.71	0.94
99-Green(02)	percussion	brass	48	8.366243697	0	33.92	1.81	1.2	2.73	1.98
99-Green(02)	percussion	brass	50	8.235028877	0	34.23	1.79	1.18	2.95	2.02
99-Green(02)	percussion	brass	52	8.748042959	0	31.23	1.82	1.25	2.56	1.86
99-Green(02)	percussion	brass	54	9.653885903	0	29.07	1.94	1.38	2.2	1.76
99-Green(02)	percussion	brass	56	9.063781482	0	29.74	1.84	1.29	2.17	1.64
99-Green(02)	percussion	brass	58	9.935310765	0	30.03	2.03	1.42	2.14	1.8
99-Green(02)	percussion	brass	60	9.187462853	0	30.24	1.88	1.31	2.33	1.79
99-Green(02)	percussion	brass	62	9.292386255	0	30.76	1.92	1.33	2.37	1.7
99-Green(02)	percussion	brass	64	9.569737609	0	28.8	1.92	1.37	1.36	1.92
99-Green(02)	percussion	brass	66	9.217526175	0	31.72	1.93	1.32	1.66	1.66
99-Green(02)	percussion	brass	68	8.849000194	0	32.6	1.88	1.26	1.84	1.77
99-Green(02)	percussion	brass	70	8.601580332	0	34.49	1.88	1.23	1.94	1.81
99-Green(02)	percussion	brass	72	8.050403178	0	34.66	1.76	1.15	2.66	1.29
99-Green(02)	percussion	brass	74	8.363316777	0	33.94	1.81	1.19	2.48	1.43
99-Green(02)	percussion	brass	76	8.93869969	0	32.33	1.89	1.28	2.35	1.23
99-Green(02)	percussion	brass	78	8.693928347	0	34.14	1.89	1.24	2.93	1.41
99-Green(02)	percussion	brass	80	9.02702934	0	31.56	1.88	1.29	2.48	1.01
99-Green(02)	percussion	brass	82	9.42	0	30.74	1.94	1.35	NA	NA
99-Green(02)	percussion	brass	84	8.552518713	0	31.69	1.79	1.22	2.44	0.9
99-Green(02)	percussion	brass	86	8.832533165	0	32.27	1.86	1.26	2.1	1.24
99-Green(02)	percussion	brass	88	9.26523479	0	31.92	1.94	1.32	2.32	0.86
99-Green(02)	percussion	brass	90	8.48051834	0	35.16	1.87	1.21	2.92	1
99-Green(02)	percussion	brass	92	8.650783843	0	33.96	1.87	1.24	2.64	1.39
99-Green(02)	percussion	brass	94	8.629023326	0	33.72	1.86	1.23	2.58	1.39
99-Green(02)	percussion	brass	96	8.68504772	0	33.85	1.88	1.24	2.49	1.3
99-Green(02)	percussion	brass	98	8.374792618	0	34.98	1.84	1.2	2.64	1.37
99-Green(02)	percussion	brass	100	8.858560812	0	33.59	1.91	1.27	2.45	1.53
99-Green(02)	percussion	brass	102	8.943530939	0	33.51	1.92	1.28	2.55	1.72
99-Green(02)	percussion	brass	104	8.90671503	0	31.91	1.87	1.27	2.43	1.55
99-Green(02)	percussion	brass	106	8.672446208	0	33.75	1.87	1.24	2.55	1.62
99-Green(02)	percussion	brass	108	8.905754936	0	33.54	1.91	1.27	2.57	1.3
99-Green(02)	percussion	brass	110	9.404583503	0	31.4	1.96	1.34	2.52	0.82
99-Green(02)	percussion	brass	112	8.46143072	0	33.95	1.83	1.21	2.96	1.38
99-Green(02)	percussion	brass	114	9.35946682	0	31.43	1.95	1.34	2.68	0.81
99-Green(02)	percussion	brass	116	8.720441607	0	33.58	1.88	1.25	2.99	1.04
99-Green(02)	percussion	brass	118	8.198707284	0	34.98	1.8	1.17	3.07	1.01
99-Green(02)	percussion	brass	120	7.690002212	0	38.48	1.79	1.1	3.61	0.97
99-Green(02)	percussion	brass	122	8.415454147	0	33.94	1.82	1.2	2.91	1.23
99-Green(02)	percussion	brass	124	8.452913085	0	32.59	1.79	1.21	2.55	1.28
99-Green(02)	percussion	brass	126	8.590458716	0	34.02	1.86	1.23	2.75	2.23
99-Green(02)	percussion	brass	128	9.158042562	0	32.36	1.93	1.31	1.4	1.81
99-Green(02)	percussion	brass	130	8.034831755	0	36.23	1.8	1.15	1.36	2.21
99-Green(02)	percussion	brass	132	7.945919679	0	37.58	1.82	1.14	2.27	1.85
99-Green(02)	percussion	brass	134	7.535993583	0	38.93	1.76	1.08	2.43	2.05
99-Green(02)	percussion	brass	136	7.088184438	0	41.9	1.74	1.01	2.67	NA
99-Green(02)	percussion	brass	138	6.170335196	0	45.64	1.62	0.88	3.67	1.42
99-Green(02)	percussion	brass	140	7.318216574	0	37.98	1.69	1.05	2.48	1.54
99-Green(02)	percussion	brass	142	7.999844237	0	34.75	1.75	1.14	2.49	1.15
99-Green(02)	percussion	brass	144	7.526262913	0	37.44	1.72	1.08	2.94	1.09
99-Green(02)	percussion	brass	146	8.491593928	0	35.23	1.87	1.21	2.22	1.41
99-Green(02)	percussion	brass	148	7.359140209	0	35.67	1.63	1.05	2.8	1.14
99-Green(02)	percussion	brass	150	8.896257774	0	31.93	1.87	1.27	1.9	1.25
99-Green(02)	percussion	brass	152	8.434949568	0	33.84	1.82	1.2	2.52	1.12
99-Green(02)	percussion	brass	154	8.086506836	0	35.2	1.78	1.16	2.47	1.39
99-Green(02)	percussion	brass	156	8.148527757	0	33.7	1.76	1.16	2.05	1.56
99-Green(02)	percussion	brass	158	8.030892121	0	35.13	1.77	1.15	2.16	1.45
99-Green(02)	percussion	brass	160	8.150371389	0	34.59	1.78	1.16	1.8	1.58
99-Green(02)	percussion	brass	162	8.183247796	0	34.53	1.79	1.17	1.93	1.77
99-Green(02)	percussion	brass	164	8.120290481	0	35.86	1.81	1.16	2.19	1.86
99-Green(02)	percussion	brass	166	8.641879666	0	32.75	1.84	1.23	1.72	1.89
99-Green(02)	percussion	brass	168	8.293465592	0	34.85	1.82	1.18	2.31	1.49
99-Green(02)	percussion	brass	170	7.73302433	0	35.34	1.71	1.1	2.23	1.63
99-Green(02)	percussion	brass	172	7.699617591	0	37.45	1.76	1.1	2.68	1.62
99-Green(02)	percussion	brass	174	8.2052894	0	36.59	1.85	1.17	2.62	1.5
99-Green(02)	percussion	brass	176	7.819791283	0	36.89	1.77	1.12	2.69	1.61
99-Green(02)	percussion	brass	178	7.735140033	0	37.27	1.76	1.11	2.75	1.53
99-Green(02)	percussion	brass	180	7.614654681	0	37.43	1.74	1.09	2.91	1.52
99-Green(02)	percussion	brass	182	7.765428028	0	37.38	1.77	1.11	2.72	1.64
99-Green(02)	percussion	brass	184	8.103775264	0	36.59	1.83	1.16	3	0.71
99-Green(02)	percussion	brass	186	8.72373049	0	33.05	1.86	1.25	1.99	2.53
99-Green(02)	percussion	brass	188	8.907347101	0	32.83	1.89	1.27	2.25	1.53
99-Green(02)	percussion	brass	190	8.028589244	0	35.46	1.78	1.15	2.5	1.59
99-Green(02)	percussion	brass	192	8.791101648	0	32.84	1.87	1.26	1.62	2.6
99-Green(02)	percussion	brass	194	8.309361384	0	36.23	1.86	1.19	2.14	2.6
99-Green(02)	percussion	brass	196	8.078019106	0	36.19	1.81	1.15	2.69	2.22
99-Green(02)	percussion	brass	198	8.361674572	0	35.18	1.84	1.19	2.35	2.26
99-Green(02)	percussion	brass	200	8.704074825	0	33.61	1.87	1.24	1.89	2.36
99-Green(02)	percussion	brass	202	8.458564903	0	34.58	1.85	1.21	2.57	2.05
99-Green(02)	percussion	brass	204	8.232942044	0	36.67	1.86	1.18	2.89	2.04
99-Green(02)	percussion	brass	206	8.050376869	0	36.71	1.82	1.15	3.12	1.79
99-Green(02)	percussion	brass	208	7.965461083	0	36.98	1.81	1.14	3.22	1.74
99-Green(02)	percussion	brass	210	7.023369774	0	39.97	1.67	1	3.58	1.85
99-Green(02)	percussion	brass	212	8.152895383	0	36.31	1.83	1.16	2.99	1.76
99-Green(02)	percussion	brass	214	8.077803247	0	34.59	1.76	1.15	2.79	1.74
99-Green(02)	percussion	brass	216	7.572209	0	38.44	1.76	1.08	3.15	1.76
99-Green(02)	percussion	brass	218	7.95785622	0	36.59	1.79	1.14	2.99	1.77
99-Green(02)	percussion	brass	220	7.631843696	0	37.75	1.75	1.09	2.9	1.88
99-Green(02)	percussion	brass	222	6.523909354	0	42.67	1.63	0.93	3.58	2.12
99-Green(02)	percussion	brass	224	6.913124178	0	41.41	1.69	0.99	3.15	2.47
99-Green(02)	percussion	brass	226	7.165433327	0	39.79	1.7	1.02	2.97	2.45
99-Green(02)	percussion	brass	228	6.959854722	0	40.62	1.67	0.99	3.21	2.41
99-Green(02)	percussion	brass	230	7.087860825	0	39	1.66	1.01	3.25	2.24
99-Green(02)	percussion	brass	232	7.4490161	0	36.82	1.68	1.06	3.04	2.06
99-Green(02)	percussion	brass	234	7.632297708	0	37.03	1.73	1.09	3.33	1.8
99-Green(02)	percussion	brass	236	8.069206212	0	35.34	1.78	1.15	2.97	1.92
99-Green(02)	percussion	brass	238	7.420125786	0	39.08	1.74	1.06	3.54	2.15
99-Green(02)	percussion	brass	240	7.592293578	0	38.12	1.75	1.08	3.49	1.85
99-Green(02)	percussion	brass	242	7.426451217	0	37.01	1.68	1.06	3.32	1.79
99-Green(02)	percussion	brass	244	7.734379845	0	36.66	1.74	1.1	3.23	1.8
99-Green(02)	percussion	brass	246	7.6389807	0	37.64	1.75	1.09	3.26	1.8
99-Green(02)	percussion	brass	248	8.174355507	0	33.76	1.76	1.17	2.92	1.56
99-Green(02)	percussion	brass	250	8.633067302	0	32.82	1.84	1.23	2.78	1.66
99-Green(02)	percussion	brass	252	8.857137889	0	31.87	1.86	1.27	2.61	1.65
99-Green(02)	percussion	brass	254	8.465551687	0	33.91	1.83	1.21	3	1.69
99-Green(02)	percussion	brass	256	8.629191271	0	32.16	1.82	1.23	2.69	1.63
99-Grn(04)	ekman	square	0.5	5.05	0	52.98	1.51	0.71	3.94	1.81
99-Grn(04)	ekman	square	1.5	4.17	0	57.24	1.37	0.59	4.44	1.99
99-Grn(04)	ekman	square	2.5	5.59	0	48.25	1.52	0.78	3.22	2.29
99-Grn(04)	ekman	square	3.5	5.44	0	48.87	1.49	0.76	4.06	2.18
99-Grn(04)	ekman	square	4.5	7.13	0	40.09	1.67	1	2.76	2.1
99-Grn(04)	ekman	square	5.5	5.64	0	48.62	1.54	0.79	4.71	2.21
99-Grn(04)	ekman	square	6.5	3.92	0	60.33	1.38	0.55	5.5	2.19
99-Grn(04)	ekman	square	7.5	5.17	0	52.57	1.53	0.73	7.96	2.17
99-Grn(04)	ekman	square	8.5	4.56	0	55.91	1.45	0.64	5.02	2.14
99-Grn(04)	ekman	square	9.5	4.83	0	54.16	1.48	0.68	4.79	2.14
99-Grn(04)	ekman	square	10.5	5.26	0	51.21	1.51	0.74	4.59	2.13
99-Grn(04)	ekman	square	11.5	5.37	0	50.28	1.51	0.75	5.18	2.21
99-Grn(04)	ekman	square	12.5	5.37	0	50.92	1.53	0.75	7.43	2.26
99-Grn(04)	ekman	square	13.5	4.85	0	52.23	1.42	0.68	7.53	2.15
99-Grn(04)	ekman	square	14.5	5.37	0	50.08	1.51	0.75	6.83	1.98
99-Grn(05)	ekman	square	0.5	5.38	0	49.95	1.51	0.75	3.64	2.28
99-Grn(05)	ekman	square	1.5	4.75	0	52.93	1.42	0.67	4.17	2.33
99-Grn(05)	ekman	square	2.5	6.15	0	45.21	1.57	0.86	1.86	1.16
99-Grn(05)	ekman	square	3.5	5.95	0	45.81	1.54	0.83	2.06	1.31
99-Grn(05)	ekman	square	4.5	7.26	0	38.37	1.65	1.02	2.38	1.67
99-Grn(05)	ekman	square	5.5	3.97	0	59.11	1.36	0.56	6.33	2.02
99-Grn(05)	ekman	square	6.5	5.26	0	49.94	1.47	0.74	4.13	2.14
99-Grn(05)	ekman	square	7.5	4.65	0	53.99	1.42	0.65	5.3	2.21
99-Grn(05)	ekman	square	8.5	4.6	0	59.64	1.6	0.64	5.55	2.14
99-Grn(05)	ekman	square	9.5	5.28	0	49.88	1.48	0.74	4.75	2.12
99-Grn(05)	ekman	square	10.5	5.49	0	50.27	1.55	0.77	5.4	1.89
99-Grn(05)	ekman	square	11.5	5.77	0	47.3	1.54	0.81	5.6	1.97
99-Grn(05)	ekman	square	12.5	4.79	0	54.16	1.46	0.67	9.47	2.07
99-Grn(05)	ekman	square	13.5	5.3	0	49.92	1.48	0.74	6.59	1.99
99-Grn(05)	ekman	square	14.5	5.33	0	50	1.5	0.75	6.26	1.98
99-Grn(05)	ekman	square	15.5	5.84	0	47.13	1.55	0.82	4.91	2.04
99-Grn(05)	ekman	square	16.5	7.13	0	41.99	1.72	1	4.11	1.75
99-Grn(06)	ekman	square	0.5	6.71	0	42.54	1.64	0.94	2.9	1.76
99-Grn(06)	ekman	square	1.5	6.83	0	41.01	1.62	0.96	2.58	2.03
99-Grn(06)	ekman	square	2.5	8.35	0	35.64	1.82	1.17	2.6	1.57
99-Grn(06)	ekman	square	3.5	7	0	40.85	1.66	0.98	3.19	1.53
99-Grn(06)	ekman	square	4.5	7.78	0	38.98	1.79	1.09	3.26	1.54
99-Grn(06)	ekman	square	5.5	8.29	0	36.46	1.83	1.16	2.75	1.41
99-Grn(06)	ekman	square	6.5	6.36	0	45.61	1.64	0.89	3.68	1.48
99-Grn(06)	ekman	square	7.5	8.04	0	38.2	1.82	1.13	2.88	1.58
99-Grn(06)	ekman	square	8.5	9.77	0	33.76	2.07	1.37	2.7	1.32
99-Grn(06)	ekman	square	9.5	9.83	0	33.54	2.07	1.38	2.78	1.36
99-Grn(06)	ekman	square	10.5	8.29	0	35.24	1.8	1.16	2.73	1.68
99-Grn(08)	ekman	square	0.5	8.04	0	35.12	1.74	1.13	1.86	2.25
99-Grn(08)	ekman	square	1.5	8.47	0	33.87	1.8	1.19	1.81	1.65
99-Grn(08)	ekman	square	2.5	8.41	0	34.33	1.8	1.18	1.57	2.06
99-Grn(08)	ekman	square	3.5	9.8	0	31.1	2	1.38	1.65	1.76
99-Grn(08)	ekman	square	4.5	9.75	0	31.99	2.01	1.37	1.46	1.95
99-Grn(08)	ekman	square	5.5	8.1	0	32.81	1.69	1.14	1.53	2.05
99-Grn(08)	ekman	square	6.5	8.34	0	34.47	1.79	1.17	2.2	1.61
99-Grn(08)	ekman	square	7.5	8.81	0	35.62	1.92	1.24	2.34	NA
99-Grn(08)	ekman	square	8.5	8.38	0	36.73	1.86	1.17	2.67	11.36
99-Grn(08)	ekman	square	9.5	8.32	0	35.42	1.81	1.17	2.36	1.59
99-Grn(09)	ekman	square	0.5	8.95	0	32.16	1.85	1.26	2.45	1.21
99-Grn(09)	ekman	square	1.5	10.75	0	25.58	2.03	1.51	1.83	1.04
99-Grn(09)	ekman	square	2.5	10.54	0	25.86	1.99	1.48	1.84	1.19
99-Grn(09)	ekman	square	3.5	10.08	0	28.02	1.96	1.41	1.92	1.24
99-Grn(09)	ekman	square	4.5	9.41	0	29.25	1.87	1.32	2.19	1.22
99-Grn(09)	ekman	square	5.5	9.23	0	30.21	1.85	1.29	2.28	1.31
99-Grn(09)	ekman	square	6.5	9.09	0	31.63	1.86	1.27	2.3	1.21
99-Grn(10)	ekman	square	0.5	4.59	0	52.7	1.36	0.64	3.91	2.22
99-Grn(10)	ekman	square	1.5	5.08	0	52.57	1.5	0.71	3.7	2.28
99-Grn(10)	ekman	square	2.5	5.66	0	48.54	1.54	0.79	3.36	2.3
99-Grn(10)	ekman	square	3.5	5.41	0	48.87	1.49	0.76	7.59	2.24
99-Grn(10)	ekman	square	4.5	6.24	0	45.68	1.61	0.87	3.71	2.37
99-Grn(10)	ekman	square	5.5	7.69	0	37.65	1.73	1.08	2.86	2.03
99-Grn(10)	ekman	square	6.5	4.64	0	55.57	1.46	0.65	5.3	2.4
99-Grn(10)	ekman	square	7.5	5.63	0	48.37	1.53	0.79	3.74	2.33
99-Grn(10)	ekman	square	8.5	3.86	0	60.32	1.36	0.54	7.64	2.16
99-Grn(10)	ekman	square	9.5	4.66	0	54.7	1.44	0.65	6.31	2.23
99-Grn(10)	ekman	square	10.5	4.2	0	61.85	1.54	0.59	4.02	2.19
01-Cheak(D)	percussion	syringe	0.5	0.84	NA	46.62	1.57	0.84	2.92	NA
01-Cheak(D)	percussion	syringe	1.5	1.17	NA	34.51	1.78	1.17	2.67	NA
01-Cheak(D)	percussion	syringe	2.5	0.9	NA	42.48	1.57	0.9	1.33	NA
01-Cheak(D)	percussion	syringe	3.5	0.84	NA	42.29	1.46	0.84	3.76	NA
01-Cheak(D)	percussion	syringe	4.5	0.99	NA	39.33	1.63	0.99	3.16	NA
01-Cheak(D)	percussion	syringe	5.5	1.06	NA	37.18	1.69	1.06	2.86	NA
01-Cheak(D)	percussion	syringe	6.5	0.88	NA	43.66	1.56	0.88	3.39	NA
01-Cheak(D)	percussion	syringe	7.5	0.84	NA	45.86	1.55	0.84	3.15	NA
01-Cheak(D)	percussion	syringe	8.5	0.87	NA	46.15	1.61	0.87	3.18	NA
01-Cheak(D)	percussion	syringe	9.5	0.75	NA	49.8	1.49	0.75	3.37	NA
01-Cheak(D)	percussion	syringe	10.5	0.89	NA	45.38	1.63	0.89	3.35	NA
01-Cheak(D)	percussion	syringe	11.5	0.77	NA	50.07	1.55	0.77	3.46	NA
01-Cheak(D)	percussion	syringe	12.5	0.79	NA	47.67	1.52	0.79	2.62	NA
01-Cheak(D)	percussion	syringe	13.5	0.77	NA	49.21	1.51	0.77	2.9	NA
01-Cheak(D)	percussion	syringe	14.5	0.84	NA	47.45	1.6	0.84	2.93	NA
01-Cheak(D)	percussion	syringe	15.5	0.84	NA	45.77	1.55	0.84	3.01	NA
01-Cheak(D)	percussion	syringe	16.5	0.91	NA	44.71	1.64	0.91	2.9	NA
01-Cheak(D)	percussion	syringe	17.5	0.96	NA	42.64	1.68	0.96	2.73	NA
01-Cheak(D)	percussion	syringe	18.5	0.91	NA	44.07	1.63	0.91	2.98	NA
01-Cheak(D)	percussion	syringe	19.5	1.02	NA	40.51	1.71	1.02	2.43	NA
01-Cheak(D)	percussion	syringe	20.5	1.02	NA	39.45	1.68	1.02	2.19	NA
01-Cheak(D)	percussion	syringe	21.5	1.14	NA	35.65	1.77	1.14	1.84	NA
01-Cheak(D)	percussion	syringe	22.5	1	NA	40.37	1.67	1	2.15	NA
01-Cheak(D)	percussion	syringe	23.5	1.26	NA	31.99	1.86	1.26	1.86	NA
01-Cheak(D)	percussion	syringe	24.5	1.07	NA	37.07	1.71	1.07	2.19	NA
01-Cheak(D)	percussion	syringe	25.5	1.2	NA	36.18	1.87	1.2	1.92	NA
01-Cheak(D)	percussion	syringe	26.5	1.09	NA	37.58	1.74	1.09	1.94	NA
01-Cheak(D)	percussion	syringe	27.5	1.03	NA	38.46	1.68	1.03	2.03	NA
01-Cheak(D)	percussion	syringe	28.5	1.22	NA	33.46	1.84	1.22	1.71	NA
01-Cheak(D)	percussion	syringe	29.5	1.16	NA	33.28	1.74	1.16	1.55	NA
01-Cheak(D)	percussion	syringe	30.5	1.2	NA	32.66	1.77	1.2	2.33	NA
01-Cheak(D)	percussion	syringe	31.5	1.19	NA	34.9	1.83	1.19	1.8	NA
01-Cheak(D)	percussion	syringe	32.5	1.3	NA	31.53	1.9	1.3	1.38	NA
01-Cheak(D)	percussion	syringe	33.5	1.26	NA	32.44	1.86	1.26	1.57	NA
01-Cheak(D)	percussion	syringe	34.5	1.12	NA	34.89	1.73	1.12	1.69	NA
01-Cheak(D)	percussion	syringe	35.5	1.08	NA	36.71	1.71	1.08	1.95	NA
01-Cheak(D)	percussion	syringe	36.5	1.1	NA	35.38	1.7	1.1	1.77	NA
01-Cheak(D)	percussion	syringe	37.5	1.06	NA	36.79	1.68	1.06	1.9	NA
01-Cheak(D)	percussion	syringe	38.5	1.05	NA	37.57	1.68	1.05	2.03	NA
01-Cheak(D)	percussion	syringe	39.5	1.16	NA	34.68	1.78	1.16	1.66	NA
01-Cheak(D)	percussion	syringe	40.5	1.03	NA	38.39	1.67	1.03	2.02	NA
01-Cheak(D)	percussion	syringe	41.5	0.99	NA	40.18	1.66	0.99	2.03	NA
01-Cheak(D)	percussion	syringe	42.5	1.01	NA	40	1.68	1.01	2.06	NA
01-Cheak(D)	percussion	syringe	43.5	0.94	NA	42	1.61	0.94	2.14	NA
01-Cheak(D)	percussion	syringe	44.5	1.06	NA	37.64	1.7	1.06	2.05	NA
01-Cheak(D)	percussion	syringe	45.5	1.02	NA	41.66	1.75	1.02	2.33	NA
01-Cheak(D)	percussion	syringe	46.5	1.26	NA	30.8	1.82	1.26	1.54	NA
01-Cheak(D)	percussion	syringe	47.5	1.32	NA	29.38	1.86	1.32	1.74	NA
01-Cheak(D)	percussion	syringe	48.5	1.13	NA	35.28	1.75	1.13	2.04	NA
01-Cheak(D)	percussion	syringe	49.5	1.12	NA	35.42	1.74	1.12	2.04	NA
01-Cheak(D)	percussion	syringe	50.5	1.02	NA	37.89	1.65	1.02	2.24	NA
01-Cheak(D)	percussion	syringe	51.5	1.1	NA	35.37	1.71	1.1	2.21	NA
01-Cheak(D)	percussion	syringe	52.5	1.21	NA	34.87	1.85	1.21	1.83	NA
01-Cheak(D)	percussion	syringe	53.5	1.12	NA	35.18	1.73	1.12	1.94	NA
01-Cheak(D)	percussion	syringe	54.5	1.01	NA	36.73	1.6	1.01	2.13	NA
01-Cheak(D)	percussion	syringe	55.5	1.16	NA	34.69	1.78	1.16	2.04	NA
01-Cheak(D)	percussion	syringe	56.5	1.11	NA	35.8	1.73	1.11	2.07	NA
01-Cheak(D)	percussion	syringe	57.5	1.19	NA	35.97	1.86	1.19	2.07	NA
01-Cheak(D)	percussion	syringe	58.5	1.11	NA	38.38	1.81	1.11	2.03	NA
01-Cheak(D)	percussion	syringe	59.5	1.1	NA	37	1.75	1.1	2	NA
01-Cheak(D)	percussion	syringe	60.5	0.97	NA	39.32	1.6	0.97	2.37	NA
01-Cheak(D)	percussion	syringe	61.5	1.22	NA	34.99	1.88	1.22	1.79	NA
01-Cheak(D)	percussion	syringe	62.5	1.09	NA	38.65	1.78	1.09	2.04	NA
01-Cheak(D)	percussion	syringe	63.5	1.08	NA	37.59	1.74	1.08	1.83	NA
01-Cheak(D)	percussion	syringe	64.5	1.02	NA	38.4	1.66	1.02	2.17	NA
01-Cheak(D)	percussion	syringe	65.5	1.01	NA	38.49	1.65	1.01	2.17	NA
01-Cheak(D)	percussion	syringe	66.5	1.09	NA	36.69	1.72	1.09	2.19	NA
01-Cheak(D)	percussion	syringe	67.5	1.06	NA	37.95	1.7	1.06	2.32	NA
01-Cheak(D)	percussion	syringe	68.5	1.03	NA	38.7	1.68	1.03	2.35	NA
01-Cheak(D)	percussion	syringe	69.5	1	NA	38.26	1.63	1	2.31	NA
01-Cheak(D)	percussion	syringe	70.5	1	NA	38.83	1.63	1	2.36	NA
01-Cheak(D)	percussion	syringe	71.5	1.08	NA	38.57	1.76	1.08	1.98	NA
01-Cheak(D)	percussion	syringe	72.5	1.05	NA	39.49	1.74	1.05	2.05	NA
01-Cheak(D)	percussion	syringe	73.5	1.02	NA	37.97	1.65	1.02	1.78	NA
01-Cheak(D)	percussion	syringe	74.5	1.04	NA	38.16	1.68	1.04	1.73	NA
01-Cheak(D)	percussion	syringe	75.5	1.1	NA	37.55	1.76	1.1	2.2	NA
01-Cheak(D)	percussion	syringe	76.5	1.33	NA	31.27	1.93	1.33	1.56	NA
01-Cheak(D)	percussion	syringe	77.5	1.14	NA	35.75	1.77	1.14	1.92	NA
01-Cheak(D)	percussion	syringe	78.5	1.07	NA	35.69	1.66	1.07	1.9	NA
01-Cheak(D)	percussion	syringe	79.5	1.09	NA	39.32	1.8	1.09	2.25	NA
01-Cheak(D)	percussion	syringe	80.5	1	NA	39.17	1.65	1	2.44	NA
01-Cheak(D)	percussion	syringe	81.5	1.01	NA	39.97	1.68	1.01	2.37	NA
01-Cheak(D)	percussion	syringe	82.5	1.1	NA	36.22	1.72	1.1	2.04	NA
01-Cheak(D)	percussion	syringe	83.5	0.99	NA	38.95	1.62	0.99	2.6	NA
01-Cheak(D)	percussion	syringe	84.5	1.05	NA	37.1	1.67	1.05	1.87	NA
01-Cheak(D)	percussion	syringe	85.5	1.06	NA	37.57	1.7	1.06	1.78	NA
01-Cheak(D)	percussion	syringe	86.5	0.98	NA	37.16	1.56	0.98	1.81	NA
01-Cheak(D)	percussion	syringe	87.5	1.04	NA	37.94	1.67	1.04	2.05	NA
01-Cheak(D)	percussion	syringe	88.5	0.97	NA	39.57	1.61	0.97	2.21	NA
01-Cheak(D)	percussion	syringe	89.5	1.02	NA	37.68	1.64	1.02	2.01	NA
